phylum	species	file	link
annelida	MOCC1	filtered.pep	http://gofile.me/5wDJy/H25srFFTm
annelida	PVOL1	filtered.pep	http://gofile.me/5wDJy/jDDq7uhPl
annelida	HRPE1	filtered.pep	http://gofile.me/5wDJy/6EUYbswzr
annelida	PSYM1	filtered.pep	http://gofile.me/5wDJy/l1EVNFM1s
annelida	PAGA1	filtered.pep	http://gofile.me/5wDJy/lsG4mSIDa
annelida	SSCU1	filtered.pep	http://gofile.me/5wDJy/kGKxM0yhz
annelida	MMIN1	filtered.pep	http://gofile.me/5wDJy/VGU7tkPKW
annelida	AORS1	filtered.pep	http://gofile.me/5wDJy/nwyguOwRw
annelida	SNUD1	filtered.pep	http://gofile.me/5wDJy/tLVjlMspe
annelida	OXIA1	filtered.pep	http://gofile.me/5wDJy/LXYYA5M3z
annelida	LACY1	filtered.pep	http://gofile.me/5wDJy/h086IN9Yj
annelida	PHBA1	filtered.pep	http://gofile.me/5wDJy/1sS4hNam5
annelida	CDIA1	filtered.pep	http://gofile.me/5wDJy/ivz7NKlJh
annelida	DSUB1	filtered.pep	http://gofile.me/5wDJy/6G0wXp15h
annelida	NROB1	filtered.pep	http://gofile.me/5wDJy/XepOTYDqA
annelida	TAXI1	filtered.pep	http://gofile.me/5wDJy/ShYGypGFv
annelida	TJUG1	filtered.pep	http://gofile.me/5wDJy/TELiovUhC
annelida	CYCO1	filtered.pep	http://gofile.me/5wDJy/77NRy299u
annelida	PVER1	filtered.pep	http://gofile.me/5wDJy/TCfMD1VM0
annelida	CCIR1	filtered.pep	http://gofile.me/5wDJy/zvJSN2eQT
annelida	PDUM1	filtered.pep	http://gofile.me/5wDJy/SqSDZiZzk
annelida	TEST1	filtered.pep	http://gofile.me/5wDJy/8kiq1FpbX
annelida	HFIL1	filtered.pep	http://gofile.me/5wDJy/BE6IcOHkH
annelida	GVUL1	filtered.pep	http://gofile.me/5wDJy/SZglCVi0h
annelida	PAIB1	filtered.pep	http://gofile.me/5wDJy/v4M1PvGMB
annelida	BVEJ1	filtered.pep	http://gofile.me/5wDJy/ogRegEjyl
annelida	BWEL1	filtered.pep	http://gofile.me/5wDJy/v84Id8weK
annelida	DRAW1	filtered.pep	http://gofile.me/5wDJy/o2VUIyyYY
annelida	HCAR1	filtered.pep	http://gofile.me/5wDJy/iycEdxrq1
annelida	MPIT1	filtered.pep	http://gofile.me/5wDJy/Wsg3B8S33
annelida	LIOC1	filtered.pep	http://gofile.me/5wDJy/daeajCs6X
annelida	MINF1	filtered.pep	http://gofile.me/5wDJy/Lt9Z8mcIw
annelida	PBAL1	filtered.pep	http://gofile.me/5wDJy/cMOoPeZJb
annelida	NDEN1	filtered.pep	http://gofile.me/5wDJy/eaz58eJ39
annelida	DLER1	filtered.pep	http://gofile.me/5wDJy/Z643Cec4o
annelida	LEYZ1	filtered.pep	http://gofile.me/5wDJy/rTzATHR1B
annelida	PCAL1	filtered.pep	http://gofile.me/5wDJy/fZjS3BH39
annelida	HIST1	filtered.pep	http://gofile.me/5wDJy/GOeiDOMx5
annelida	TMUC1	filtered.pep	http://gofile.me/5wDJy/dwYcYxpy6
annelida	CHAE1	filtered.pep	http://gofile.me/5wDJy/WtSDULmMB
annelida	BASP1	filtered.pep	http://gofile.me/5wDJy/vcuRPisdi
annelida	RPIG1	filtered.pep	http://gofile.me/5wDJy/TXd0XQwGY
annelida	PHEI1	filtered.pep	http://gofile.me/5wDJy/1mv6sRhBr
annelida	OACU1	filtered.pep	http://gofile.me/5wDJy/XJ5dwYc6d
annelida	HINV1	filtered.pep	http://gofile.me/5wDJy/MMN1mZhaD
annelida	FMUN1	filtered.pep	http://gofile.me/5wDJy/AXL265fiY
chaetognatha	SCEP1	filtered.pep	http://gofile.me/5wDJy/4ujiW5IuC
chaetognatha	PAEL1	filtered.pep	http://gofile.me/5wDJy/4D5QxU7Xh
chaetognatha	SSER1	filtered.pep	http://gofile.me/5wDJy/U0ko3M2sW
chaetognatha	PGAZ1	filtered.pep	http://gofile.me/5wDJy/4d83sdTSU
chaetognatha	PDRA1	filtered.pep	http://gofile.me/5wDJy/Dysz4rXX2
chaetognatha	PSET1	filtered.pep	http://gofile.me/5wDJy/1eZUX4BHZ
chaetognatha	FHEX1	filtered.pep	http://gofile.me/5wDJy/BQHG1FRSu
chaetognatha	EHAM1	filtered.pep	http://gofile.me/5wDJy/ZfFKwmWuT
chaetognatha	KSUB1	filtered.pep	http://gofile.me/5wDJy/Jmnqi2T3V
chaetognatha	PGOT1	filtered.pep	http://gofile.me/5wDJy/uFEyeBIjN
tardigrada	PRIC1	filtered.pep	http://gofile.me/5wDJy/KjKUtDpQH
tardigrada	ESIG1	filtered.pep	http://gofile.me/5wDJy/I0NJ4wVuQ
tardigrada	RCOR1	filtered.pep	http://gofile.me/5wDJy/nsUFchm9O
tardigrada	MEPH1	filtered.pep	http://gofile.me/5wDJy/LZHQj1n2o
tardigrada	ETES1	filtered.pep	http://gofile.me/5wDJy/DCTUDEb15
brachiopoda	TTRA1	filtered.pep	http://gofile.me/5wDJy/2rWmH0578
brachiopoda	GPYR1	filtered.pep	http://gofile.me/5wDJy/PdjAtnp80
brachiopoda	MVEN1	filtered.pep	http://gofile.me/5wDJy/RPZRxZapH
brachiopoda	HPSI1	filtered.pep	http://gofile.me/5wDJy/KGioxVvyC
brachiopoda	LCAL1	filtered.pep	http://gofile.me/5wDJy/7PLZCZqAm
brachiopoda	NANO1	filtered.pep	http://gofile.me/5wDJy/NMNIGeI2t
craniata	SKAU1	filtered.pep	http://gofile.me/5wDJy/3VyV76zeG
craniata	PAET1	filtered.pep	http://gofile.me/5wDJy/mm08BsaG6
craniata	LPRA1	filtered.pep	http://gofile.me/5wDJy/EM3yxucIn
craniata	BYEN1	filtered.pep	http://gofile.me/5wDJy/4Xz2uGCTA
craniata	BROT1	filtered.pep	http://gofile.me/5wDJy/GSjOqHP6S
craniata	ATRU1	filtered.pep	http://gofile.me/5wDJy/wTB6lhk1B
craniata	PLCI1	filtered.pep	http://gofile.me/5wDJy/VsZibCg2K
craniata	UMAH1	filtered.pep	http://gofile.me/5wDJy/bRG6kcFKD
craniata	SSAL1	filtered.pep	http://gofile.me/5wDJy/VgKSS8RqW
craniata	BBOM1	filtered.pep	http://gofile.me/5wDJy/aG9OXU2YK
craniata	LESA1	filtered.pep	http://gofile.me/5wDJy/gwRQMPUGE
craniata	HRET1	filtered.pep	http://gofile.me/5wDJy/ZiZCmTMC1
craniata	BSIN1	filtered.pep	http://gofile.me/5wDJy/sGBoAhyjK
craniata	HSTR1	filtered.pep	http://gofile.me/5wDJy/hFfGA61SY
craniata	MFIS1	filtered.pep	http://gofile.me/5wDJy/fzM3aw0hy
craniata	EIVI1	filtered.pep	http://gofile.me/5wDJy/8ZqthWEo2
craniata	LMEN1	filtered.pep	http://gofile.me/5wDJy/q81IE0Amo
dicyemida	DICY1	filtered.pep	http://gofile.me/5wDJy/hI5zlDrcN
dicyemida	DIKM1	filtered.pep	http://gofile.me/5wDJy/mIaRBVtrZ
nematomorpha	GOKK1	filtered.pep	http://gofile.me/5wDJy/heZlPqDm0
nematomorpha	NMUN2	filtered.pep	http://gofile.me/5wDJy/lFg3AP0TR
nematomorpha	PVAR2	filtered.pep	http://gofile.me/5wDJy/aFqZ4pP1s
micrognathozoa	LMAE1	filtered.pep	http://gofile.me/5wDJy/S0CdL6k8P
bryozoa	WSUB1	filtered.pep	http://gofile.me/5wDJy/VLvMueB45
bryozoa	DFRU1	filtered.pep	http://gofile.me/5wDJy/1Rhalb5eo
bryozoa	TMEM1	filtered.pep	http://gofile.me/5wDJy/zn5SEJ87Q
bryozoa	ALCY1	filtered.pep	http://gofile.me/5wDJy/Fn1R4Uqu1
bryozoa	CMUC1	filtered.pep	http://gofile.me/5wDJy/wUtnuiHq4
bryozoa	FSUL1	filtered.pep	http://gofile.me/5wDJy/s7eIpmb5R
bryozoa	PMAG1	filtered.pep	http://gofile.me/5wDJy/8EJ9MshKa
nemertea	CERE1	filtered.pep	http://gofile.me/5wDJy/VbDC7i8KK
nemertea	CEHO1	filtered.pep	http://gofile.me/5wDJy/XbMmV7j43
nemertea	TPOL1	filtered.pep	http://gofile.me/5wDJy/B2XTn8BAg
nemertea	ALAC1	filtered.pep	http://gofile.me/5wDJy/AxadjZTeq
nemertea	CESI1	filtered.pep	http://gofile.me/5wDJy/RPcOFwGCB
nemertea	TMEL1	filtered.pep	http://gofile.me/5wDJy/9WCZgfe5v
nemertea	LEPN3	filtered.pep	http://gofile.me/5wDJy/VTQ8VaINY
nemertea	ROCC1	filtered.pep	http://gofile.me/5wDJy/VCg6wVvti
nemertea	MGRO1	filtered.pep	http://gofile.me/5wDJy/tQGmCOH4d
nemertea	LSAN2	filtered.pep	http://gofile.me/5wDJy/PKYfR0p6M
nemertea	CEMA1	filtered.pep	http://gofile.me/5wDJy/srlFi3py4
nemertea	TLON1	filtered.pep	http://gofile.me/5wDJy/Q9qbP4kxC
nemertea	BUNI1	filtered.pep	http://gofile.me/5wDJy/XooDtgDFa
nemertea	HIJI1	filtered.pep	http://gofile.me/5wDJy/ctb5gVpZA
ctenophora	LAMP1	filtered.pep	http://gofile.me/5wDJy/kmkyQ82xv
platyhelminthes	PMOR1	filtered.pep	http://gofile.me/5wDJy/7hMFKVd2C
platyhelminthes	MILE1	filtered.pep	http://gofile.me/5wDJy/AHZbT1w86
platyhelminthes	SPOL1	filtered.pep	http://gofile.me/5wDJy/xChlVHF1W
platyhelminthes	BSEM1	filtered.pep	http://gofile.me/5wDJy/eXRfrTXHD
platyhelminthes	MISC1	filtered.pep	http://gofile.me/5wDJy/k61eroskz
platyhelminthes	PTOR1	filtered.pep	http://gofile.me/5wDJy/hDpfrBxU8
platyhelminthes	GIRA1	filtered.pep	http://gofile.me/5wDJy/Yxv85sPV6
platyhelminthes	ECEL1	filtered.pep	http://gofile.me/5wDJy/F3UeIUZhB
platyhelminthes	RSYL1	filtered.pep	http://gofile.me/5wDJy/WnCqK9K80
platyhelminthes	NCOE1	filtered.pep	http://gofile.me/5wDJy/SxFeLexLS
platyhelminthes	SLEU1	filtered.pep	http://gofile.me/5wDJy/MxSDv513n
platyhelminthes	PVEL1	filtered.pep	http://gofile.me/5wDJy/AQabNJyFe
platyhelminthes	MIPL1	filtered.pep	http://gofile.me/5wDJy/VBEIKL0p0
platyhelminthes	IREZ1	filtered.pep	http://gofile.me/5wDJy/uZdmqd0r1
platyhelminthes	SSTH1	filtered.pep	http://gofile.me/5wDJy/CtqxDwrRi
platyhelminthes	DUJA1	filtered.pep	http://gofile.me/5wDJy/8yaPJZLIF
platyhelminthes	KVEN1	filtered.pep	http://gofile.me/5wDJy/QShrqd2B6
platyhelminthes	GAPP1	filtered.pep	http://gofile.me/5wDJy/EAHRVg2P0
platyhelminthes	MLIN1	filtered.pep	http://gofile.me/5wDJy/HZZpjINQv
platyhelminthes	OCAR1	filtered.pep	http://gofile.me/5wDJy/4Z9SMVmai
platyhelminthes	PSTA1	filtered.pep	http://gofile.me/5wDJy/o9X4bHh5m
platyhelminthes	RROS1	filtered.pep	http://gofile.me/5wDJy/suVzTdDUS
platyhelminthes	MIGR1	filtered.pep	http://gofile.me/5wDJy/94vYcVBMc
platyhelminthes	CBIC1	filtered.pep	http://gofile.me/5wDJy/eQf17iVJL
platyhelminthes	DRYU1	filtered.pep	http://gofile.me/5wDJy/P184sJqYO
platyhelminthes	PGRA1	filtered.pep	http://gofile.me/5wDJy/13hXSQryI
platyhelminthes	ONUN1	filtered.pep	http://gofile.me/5wDJy/IrqgKR913
platyhelminthes	OBRA1	filtered.pep	http://gofile.me/5wDJy/fQ34sUwBU
platyhelminthes	BKEW1	filtered.pep	http://gofile.me/5wDJy/MX9jxdNtT
platyhelminthes	IHEL1	filtered.pep	http://gofile.me/5wDJy/WXeE2dQu9
platyhelminthes	PTEN1	filtered.pep	http://gofile.me/5wDJy/8rkIfRc2g
platyhelminthes	LERN1	filtered.pep	http://gofile.me/5wDJy/13zzqLP83
platyhelminthes	PJNB1	filtered.pep	http://gofile.me/5wDJy/rsaJY1ylB
platyhelminthes	LETR1	filtered.pep	http://gofile.me/5wDJy/kS07oFSNe
platyhelminthes	MNAN1	filtered.pep	http://gofile.me/5wDJy/twvuoYOxK
platyhelminthes	PSIP1	filtered.pep	http://gofile.me/5wDJy/OYMnwafVK
platyhelminthes	MELI1	filtered.pep	http://gofile.me/5wDJy/vW6oOaWLw
platyhelminthes	PFEL1	filtered.pep	http://gofile.me/5wDJy/B9Mt6cyfx
platyhelminthes	GNOS1	filtered.pep	http://gofile.me/5wDJy/gU7Cqj1jn
platyhelminthes	RHYN1	filtered.pep	http://gofile.me/5wDJy/0n1rf9hVz
platyhelminthes	MTER1	filtered.pep	http://gofile.me/5wDJy/KAtcH3xB8
platyhelminthes	GIDO1	filtered.pep	http://gofile.me/5wDJy/fMszuRADp
platyhelminthes	PONI1	filtered.pep	http://gofile.me/5wDJy/3YERXsmzd
platyhelminthes	GQUA1	filtered.pep	http://gofile.me/5wDJy/tF7eZrRdD
nemertodermatida	NWES2	filtered.pep	http://gofile.me/5wDJy/qeipoEgQ5
nemertodermatida	MSTI1	filtered.pep	http://gofile.me/5wDJy/ay3SjVnYC
onychophora	PBOL1	filtered.pep	http://gofile.me/5wDJy/XCZWPZq5M
onychophora	EPTR1	filtered.pep	http://gofile.me/5wDJy/S554HTCVj
onychophora	EVAG1	filtered.pep	http://gofile.me/5wDJy/0a9Ay9ZKT
onychophora	KOCC1	filtered.pep	http://gofile.me/5wDJy/ZUMuwVvOx
onychophora	MINA1	filtered.pep	http://gofile.me/5wDJy/BMHIAoRMg
onychophora	OKWA1	filtered.pep	http://gofile.me/5wDJy/QZWttGe5y
onychophora	ETOT1	filtered.pep	http://gofile.me/5wDJy/ssy4Sbyo1
onychophora	EPPA1	filtered.pep	http://gofile.me/5wDJy/H2QeG6UzF
onychophora	PERS1	filtered.pep	http://gofile.me/5wDJy/6yYnFDawE
onychophora	PESO1	filtered.pep	http://gofile.me/5wDJy/kpH7QJGeY
onychophora	MTOR1	filtered.pep	http://gofile.me/5wDJy/qf4Fh7uC0
onychophora	EROW2	filtered.pep	http://gofile.me/5wDJy/8P3EMxy43
onychophora	OGIL1	filtered.pep	http://gofile.me/5wDJy/fgVe3JuGC
porifera	SCIL1	filtered.pep	http://gofile.me/5wDJy/NepGfY9HA
phoronida	PIJI1	filtered.pep	http://gofile.me/5wDJy/smGu6mmUE
phoronida	PHAR1	filtered.pep	http://gofile.me/5wDJy/VESMfigci
phoronida	PPSA1	filtered.pep	http://gofile.me/5wDJy/I7I9ACOYC
arthropoda	BAET1	filtered.pep	http://gofile.me/5wDJy/UXOefJAFm
arthropoda	EHIA1	filtered.pep	http://gofile.me/5wDJy/gFlx2EBT5
arthropoda	CBOL1	filtered.pep	http://gofile.me/5wDJy/io6ic3rGK
arthropoda	AINS1	filtered.pep	http://gofile.me/5wDJy/idB2Iq3pJ
arthropoda	OCSI1	filtered.pep	http://gofile.me/5wDJy/ZryaqkvCS
arthropoda	PVAL1	filtered.pep	http://gofile.me/5wDJy/X8zGIxzR1
arthropoda	CSPM1	filtered.pep	http://gofile.me/5wDJy/245GUUddu
arthropoda	BHYE1	filtered.pep	http://gofile.me/5wDJy/5aMSlahDH
arthropoda	CSIM1	filtered.pep	http://gofile.me/5wDJy/MDRioxodQ
arthropoda	NOVA1	filtered.pep	http://gofile.me/5wDJy/7QgjTplvO
arthropoda	ESIM1	filtered.pep	http://gofile.me/5wDJy/JrKY7yFEc
arthropoda	GFRO1	filtered.pep	http://gofile.me/5wDJy/bi39j7w3v
arthropoda	MHRA1	filtered.pep	http://gofile.me/5wDJy/FqU5wFtNf
arthropoda	PHUX1	filtered.pep	http://gofile.me/5wDJy/aoAfzpOtQ
arthropoda	PEUR1	filtered.pep	http://gofile.me/5wDJy/8zCxTu4uc
arthropoda	SLIN1	filtered.pep	http://gofile.me/5wDJy/cKkbSbx6S
arthropoda	CHAN1	filtered.pep	http://gofile.me/5wDJy/qwdNbRnkG
arthropoda	SMAG1	filtered.pep	http://gofile.me/5wDJy/UXNnFt35C
arthropoda	CIOA1	filtered.pep	http://gofile.me/5wDJy/BKZ23AiaB
arthropoda	NGRA1	filtered.pep	http://gofile.me/5wDJy/FtKJhXE0J
arthropoda	SWEB1	filtered.pep	http://gofile.me/5wDJy/NJE3tSb11
arthropoda	PGER1	filtered.pep	http://gofile.me/5wDJy/SKubjBV82
arthropoda	PSIN1	filtered.pep	http://gofile.me/5wDJy/PLaXBpksR
arthropoda	MGIG1	filtered.pep	http://gofile.me/5wDJy/jSa6Y51ci
arthropoda	LLUC1	filtered.pep	http://gofile.me/5wDJy/zC2kxZG8L
arthropoda	PSCH1	filtered.pep	http://gofile.me/5wDJy/JcCuzrzAP
arthropoda	MFUL1	filtered.pep	http://gofile.me/5wDJy/Vbiwy9Usu
arthropoda	PAPL1	filtered.pep	http://gofile.me/5wDJy/mChtkUvIr
arthropoda	CGAL1	filtered.pep	http://gofile.me/5wDJy/c2eDMQGBA
arthropoda	TORB1	filtered.pep	http://gofile.me/5wDJy/JHh2irhOU
arthropoda	SCHE1	filtered.pep	http://gofile.me/5wDJy/htj2oUwom
arthropoda	RPRO1	filtered.pep	http://gofile.me/5wDJy/FPrKFTrqv
arthropoda	GRYL1	filtered.pep	http://gofile.me/5wDJy/csXOcmpl5
arthropoda	ETAK1	filtered.pep	http://gofile.me/5wDJy/azd9uZQvQ
arthropoda	AROY1	filtered.pep	http://gofile.me/5wDJy/hEbmhAn3o
arthropoda	MGUT1	filtered.pep	http://gofile.me/5wDJy/QtKmW8DBJ
arthropoda	CNIP1	filtered.pep	http://gofile.me/5wDJy/ze33hSs71
arthropoda	VMEX1	filtered.pep	http://gofile.me/5wDJy/P1Uvupwly
arthropoda	FTAK1	filtered.pep	http://gofile.me/5wDJy/sxW0GWlVn
arthropoda	PQUI1	filtered.pep	http://gofile.me/5wDJy/7vctFby2z
arthropoda	BLIN1	filtered.pep	http://gofile.me/5wDJy/6hOb7PAVn
arthropoda	SEGE1	filtered.pep	http://gofile.me/5wDJy/glrhl1duL
arthropoda	AGRA1	filtered.pep	http://gofile.me/5wDJy/cyEoSNegQ
arthropoda	NIND1	filtered.pep	http://gofile.me/5wDJy/IC1m3QM5V
arthropoda	HEXC1	filtered.pep	http://gofile.me/5wDJy/ZzZ2jsRH8
arthropoda	MISO1	filtered.pep	http://gofile.me/5wDJy/gMsymhZR6
arthropoda	LMAC1	filtered.pep	http://gofile.me/5wDJy/4g2yz4T0b
arthropoda	DAMO1	filtered.pep	http://gofile.me/5wDJy/7DEBySuuO
arthropoda	SSTA1	filtered.pep	http://gofile.me/5wDJy/YY3gkdbJt
arthropoda	TINE1	filtered.pep	http://gofile.me/5wDJy/DpbmI8OOa
arthropoda	CYLI1	filtered.pep	http://gofile.me/5wDJy/4weXu8xp2
arthropoda	RMIN1	filtered.pep	http://gofile.me/5wDJy/g7u5xdd7i
arthropoda	TGUL1	filtered.pep	http://gofile.me/5wDJy/khz8sy8Jj
arthropoda	ACHI1	filtered.pep	http://gofile.me/5wDJy/22VvrSveW
arthropoda	RATE1	filtered.pep	http://gofile.me/5wDJy/AExtGGMit
arthropoda	PROT2	filtered.pep	http://gofile.me/5wDJy/hwV1fIzUp
arthropoda	TSTE1	filtered.pep	http://gofile.me/5wDJy/fAXlMfqfM
arthropoda	CANO1	filtered.pep	http://gofile.me/5wDJy/ey0CKF1RB
arthropoda	PFLA1	filtered.pep	http://gofile.me/5wDJy/VrOMyc655
arthropoda	PSEU1	filtered.pep	http://gofile.me/5wDJy/REiKp7I4D
arthropoda	HUST1	filtered.pep	http://gofile.me/5wDJy/Kbf5CypVg
arthropoda	ORUB1	filtered.pep	http://gofile.me/5wDJy/5qwMXLrwB
arthropoda	LEPI1	filtered.pep	http://gofile.me/5wDJy/08ooQePPV
arthropoda	CFLA1	filtered.pep	http://gofile.me/5wDJy/d0XV7oo2r
arthropoda	PLAG1	filtered.pep	http://gofile.me/5wDJy/UKERV7XUz
arthropoda	TNEW1	filtered.pep	http://gofile.me/5wDJy/RLJtYQ4Z9
arthropoda	AORN1	filtered.pep	http://gofile.me/5wDJy/oxIbtE3sL
arthropoda	HNIV1	filtered.pep	http://gofile.me/5wDJy/CJW4rRKzB
arthropoda	NDEG1	filtered.pep	http://gofile.me/5wDJy/PCqBKkWpE
arthropoda	SCAP1	filtered.pep	http://gofile.me/5wDJy/blwzaQUg1
arthropoda	ORSO1	filtered.pep	http://gofile.me/5wDJy/45yCgXzRL
arthropoda	OCHY1	filtered.pep	http://gofile.me/5wDJy/wfDHQU6xG
arthropoda	HSUB1	filtered.pep	http://gofile.me/5wDJy/RfJD72o8c
arthropoda	PIMP1	filtered.pep	http://gofile.me/5wDJy/p5jhlZyCT
arthropoda	NYGR1	filtered.pep	http://gofile.me/5wDJy/0r1flIS3c
arthropoda	EULI1	filtered.pep	http://gofile.me/5wDJy/EJPq5aCdO
arthropoda	HINE1	filtered.pep	http://gofile.me/5wDJy/zSKp7VK2Z
arthropoda	CGEL1	filtered.pep	http://gofile.me/5wDJy/7WcuvuBTY
arthropoda	CISR1	filtered.pep	http://gofile.me/5wDJy/sIXNpMQ62
arthropoda	PSQU1	filtered.pep	http://gofile.me/5wDJy/gC46MTx7T
arthropoda	GLOC1	filtered.pep	http://gofile.me/5wDJy/kSTNBYKJA
arthropoda	AMIS1	filtered.pep	http://gofile.me/5wDJy/Lp48wEUDV
arthropoda	FLAV1	filtered.pep	http://gofile.me/5wDJy/21n5Q6oy4
arthropoda	PCOM1	filtered.pep	http://gofile.me/5wDJy/CkTFdvO0H
arthropoda	ANEO1	filtered.pep	http://gofile.me/5wDJy/efMWEU91P
arthropoda	SCOL3	filtered.pep	http://gofile.me/5wDJy/ek8CzlDZq
arthropoda	ACER1	filtered.pep	http://gofile.me/5wDJy/JSW5Q2oLO
arthropoda	GLOM1	filtered.pep	http://gofile.me/5wDJy/ZQoUSrSKn
arthropoda	PAFF1	filtered.pep	http://gofile.me/5wDJy/zKf68jpiW
arthropoda	SRUF1	filtered.pep	http://gofile.me/5wDJy/3QnBo8erd
arthropoda	PARA1	filtered.pep	http://gofile.me/5wDJy/Ol8UKeaHa
arthropoda	PSUB1	filtered.pep	http://gofile.me/5wDJy/zvekKFdXp
arthropoda	EAFF1	filtered.pep	http://gofile.me/5wDJy/pU3VdIfbi
arthropoda	CRYP1	filtered.pep	http://gofile.me/5wDJy/kECi17Qrn
arthropoda	ANIN1	filtered.pep	http://gofile.me/5wDJy/vEcO5pWKY
arthropoda	LWUR1	filtered.pep	http://gofile.me/5wDJy/9IdrywP7G
arthropoda	NNIP1	filtered.pep	http://gofile.me/5wDJy/HCi7ePFsb
arthropoda	PCIT1	filtered.pep	http://gofile.me/5wDJy/gUUXX63aG
arthropoda	OPOP1	filtered.pep	http://gofile.me/5wDJy/ju5p9O3gI
arthropoda	TCAL1	filtered.pep	http://gofile.me/5wDJy/2627rNazE
arthropoda	HTHE1	filtered.pep	http://gofile.me/5wDJy/JbfvUK9WK
arthropoda	MGAL1	filtered.pep	http://gofile.me/5wDJy/UjaV9QpxE
arthropoda	NDUB1	filtered.pep	http://gofile.me/5wDJy/rNooGibof
arthropoda	NVIT1	filtered.pep	http://gofile.me/5wDJy/3hUQnIBD3
arthropoda	ETAI1	filtered.pep	http://gofile.me/5wDJy/ZGWEFKBmJ
arthropoda	ACHA1	filtered.pep	http://gofile.me/5wDJy/PRn5rgtnH
arthropoda	ICRA1	filtered.pep	http://gofile.me/5wDJy/6iMVmTO7K
arthropoda	DAMP1	filtered.pep	http://gofile.me/5wDJy/5AwLPDMjE
arthropoda	SBOY1	filtered.pep	http://gofile.me/5wDJy/vZQ4BaKlb
arthropoda	TDOM1	filtered.pep	http://gofile.me/5wDJy/M44PwoCqR
arthropoda	GANT1	filtered.pep	http://gofile.me/5wDJy/ockvQhVrA
arthropoda	GMAR2	filtered.pep	http://gofile.me/5wDJy/liWnhmyME
arthropoda	CJAP1	filtered.pep	http://gofile.me/5wDJy/d5y0f10NZ
arthropoda	SOLP1	filtered.pep	http://gofile.me/5wDJy/TCTWFtZmM
arthropoda	TRCA1	filtered.pep	http://gofile.me/5wDJy/J4QeYu4fq
arthropoda	NPAL1	filtered.pep	http://gofile.me/5wDJy/SdhNbXRNU
arthropoda	GLAT1	filtered.pep	http://gofile.me/5wDJy/TCek4Z217
arthropoda	PFEM1	filtered.pep	http://gofile.me/5wDJy/0MYiIroQA
arthropoda	CVUL1	filtered.pep	http://gofile.me/5wDJy/v0B68IhkP
arthropoda	SPOR1	filtered.pep	http://gofile.me/5wDJy/2LbckBriV
arthropoda	PLIT1	filtered.pep	http://gofile.me/5wDJy/f7Ht8Wjt2
arthropoda	BLEC1	filtered.pep	http://gofile.me/5wDJy/EzenfYFFc
arthropoda	NHRA1	filtered.pep	http://gofile.me/5wDJy/RvsnwMnsG
arthropoda	HALR1	filtered.pep	http://gofile.me/5wDJy/7RriFPmWJ
arthropoda	BSCH1	filtered.pep	http://gofile.me/5wDJy/V4KuFrZIY
arthropoda	MGER1	filtered.pep	http://gofile.me/5wDJy/TqoHWst3C
arthropoda	EBRI1	filtered.pep	http://gofile.me/5wDJy/K9WrWKXZ1
arthropoda	ESAK1	filtered.pep	http://gofile.me/5wDJy/Jj2DV5HYH
arthropoda	SCOR1	filtered.pep	http://gofile.me/5wDJy/hyGYRwkJA
arthropoda	LWEB1	filtered.pep	http://gofile.me/5wDJy/HOvSC2AP4
arthropoda	PHAW1	filtered.pep	http://gofile.me/5wDJy/BDVpUjyDf
arthropoda	TGRA1	filtered.pep	http://gofile.me/5wDJy/1smAWgmoN
arthropoda	TJAV1	filtered.pep	http://gofile.me/5wDJy/olKWYF70C
arthropoda	INOD1	filtered.pep	http://gofile.me/5wDJy/WtrrdDP4b
arthropoda	CTAS1	filtered.pep	http://gofile.me/5wDJy/Xgt41RlRy
arthropoda	AMAR1	filtered.pep	http://gofile.me/5wDJy/DnqndO2uY
arthropoda	TCIN1	filtered.pep	http://gofile.me/5wDJy/N70Pa3rlW
arthropoda	APOL1	filtered.pep	http://gofile.me/5wDJy/dtQMw9LYz
arthropoda	EOCY1	filtered.pep	http://gofile.me/5wDJy/FtvznlthG
arthropoda	STER1	filtered.pep	http://gofile.me/5wDJy/lULq4cdRS
arthropoda	HFOR1	filtered.pep	http://gofile.me/5wDJy/2bD4cmjTz
arthropoda	MNOR1	filtered.pep	http://gofile.me/5wDJy/bctPtF0tX
arthropoda	MGUI1	filtered.pep	http://gofile.me/5wDJy/l011UHpCM
arthropoda	GALE2	filtered.pep	http://gofile.me/5wDJy/GeuM7pkbC
arthropoda	PAPE1	filtered.pep	http://gofile.me/5wDJy/s2DXNXiE8
arthropoda	HANS2	filtered.pep	http://gofile.me/5wDJy/ejCeI5Wwt
arthropoda	PPEL1	filtered.pep	http://gofile.me/5wDJy/qpOylarPU
arthropoda	ORAT1	filtered.pep	http://gofile.me/5wDJy/UvJbEY3pd
arthropoda	TSPI1	filtered.pep	http://gofile.me/5wDJy/rbweREBj5
arthropoda	AFOR1	filtered.pep	http://gofile.me/5wDJy/zOEa6ZMSL
arthropoda	AAST1	filtered.pep	http://gofile.me/5wDJy/qojHeY3Md
arthropoda	HYDR1	filtered.pep	http://gofile.me/5wDJy/qNj6I0zY4
arthropoda	OTEX1	filtered.pep	http://gofile.me/5wDJy/HSq7ItDzC
arthropoda	LULU1	filtered.pep	http://gofile.me/5wDJy/jq0RrCZmQ
arthropoda	PAVE1	filtered.pep	http://gofile.me/5wDJy/c9w3ZwMHl
